scan 66 window-five-x-plus-one@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 67 window-mahler-3-2 | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 68 window-caccetta-haggkvist | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 69 window-busy-beaver-6 | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 70 window-happy-ending | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 71 window-lovasz-hamiltonian | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 72 window-mahler-3-2@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 73 window-hadwiger-nelson | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 74 window-graceful-tree | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 75 window-conway-amusical | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 76 window-furstenberg-x2x3 | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 77 window-leopoldt | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 78 window-union-closed | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 79 window-kakeya-higher | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 80 window-erdos-moser | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 81 window-gilbreath | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 82 window-lonely-runner | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 83 window-second-neighborhood | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 84 window-euler-gamma | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 85 window-hilbert-16 | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 86 window-perfect-cuboid | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 87 window-conway-amusical@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 88 window-brocard@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 89 window-sphere-packing | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 90 window-sum-product | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 91 window-navier-stokes | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 92 window-rota-basis | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 93 window-busy-beaver-6@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 94 window-hadwiger-graph | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 6 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 95 window-artin-primitive-root | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 96 window-five-x-plus-one@3 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 97 window-birch-swinnerton-dyer | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 98 window-volume-conjecture | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 99 window-one-third-two-thirds | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 100 window-conway-amusical@3 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 101 window-gauss-circle | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 102 window-pi-normal | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 103 window-lychrel-196@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 104 window-lehmer-mahler-measure | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 105 window-mlc | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 106 window-odd-perfect | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 107 window-carmichael-totient | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 108 window-cramer | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 109 window-bunyakovsky | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 7 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 110 window-regular-primes-infinitude | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 111 window-class-number-one | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 112 window-landau-n2-plus-1 | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 113 window-wall-sun-sun | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 114 window-kummer-vandiver | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 115 window-three-cubes | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 116 window-dirichlet-divisor | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 117 window-schinzel-hypothesis-h | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 118 window-waring-g3 | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 119 window-fermat-primes | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 8 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 120 window-gilbreath@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 9 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 121 window-legendre | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 9 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 122 window-brocard@3 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 9 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 123 window-schanuel | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 9 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 124 window-goldbach | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 9 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 125 window-lehmer-totient | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 9 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 126 window-mersenne-infinitude | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 9 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 127 window-casas-alvero | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 9 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 128 window-amicable-infinitude | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 9 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 129 window-oppermann | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 10 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 130 window-erdos-turan-bases | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 10 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 131 window-busy-beaver-6@3 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 10 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 132 window-wall-sun-sun@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 11 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 133 window-riemann-hypothesis | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 11 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 134 window-five-x-plus-one@4 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 11 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 135 window-beal | last 4 of 8 rounds gained 0, 0, 0, 0 checked results in 11 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 136 window-gauss-circle@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 11 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 137 window-conway-amusical@4 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 11 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 138 window-reconstruction | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 12 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 139 window-twin-primes | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 12 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 140 window-prime-k-tuples | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 12 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 141 window-brocard@4 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 13 s | UNKNOWN None | no untried move for any open target | new 0 moves 1 dropped 0 refused 0
scan 142 window-wieferich-infinitude | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 13 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 143 window-sophie-germain | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 13 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 144 window-goldbach@2 | last 4 of 6 rounds gained 0, 0, 0, 0 checked results in 14 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
scan 145 window-littlewood-approximation | last 4 of 7 rounds gained 0, 0, 0, 0 checked results in 14 s | CHECKED_RESEARCH found | goal settled by checked results | new 0 moves 0 dropped 0 refused 0
